

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
010.708  000.007  000.007: require('vim.keymap')
011.239  000.528  000.528: require('harpoon.mark')
013.137  000.513  000.513: require('plenary.strings')
013.159  000.982  000.468: require('plenary.window.border')
013.345  000.184  000.184: require('plenary.window')
013.523  000.176  000.176: require('plenary.popup.utils')
013.528  001.914  000.572: require('plenary.popup')
013.538  002.273  000.359: require('harpoon.ui')
015.579  000.485  000.485: require('tokyonight.treesitter')
015.585  000.980  000.495: require('tokyonight.util')
016.791  000.282  000.282: require('tokyonight.colors')
016.794  001.208  000.926: require('tokyonight.theme')
017.015  000.219  000.219: require('tokyonight.config')
017.018  002.643  000.237: require('tokyonight')
018.745  001.234  001.234: require('vim.diagnostic')
020.759  000.262  000.262: require('vim.treesitter.language')
020.773  000.840  000.578: require('vim.treesitter.query')
021.052  000.277  000.277: require('vim.treesitter._range')
021.062  001.807  000.690: require('vim.treesitter.languagetree')
021.071  002.314  000.508: require('vim.treesitter')
021.474  000.401  000.401: require('vim.treesitter.highlighter')
022.962  008.610  002.017: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/tokyonight.nvim/colors/tokyonight.lua
022.992  018.512  001.207: sourcing /home/anon/.config/nvim/init.lua
023.005  001.882: sourcing vimrc file(s)
024.346  000.918  000.918: sourcing /snap/nvim/2809/usr/share/nvim/runtime/filetype.lua
024.881  000.102  000.102: sourcing /snap/nvim/2809/usr/share/nvim/runtime/syntax/synload.vim
025.110  000.593  000.491: sourcing /snap/nvim/2809/usr/share/nvim/runtime/syntax/syntax.vim
027.483  000.171  000.171: sourcing /snap/nvim/2809/usr/share/nvim/runtime/plugin/gzip.vim
027.530  000.014  000.014: sourcing /snap/nvim/2809/usr/share/nvim/runtime/plugin/health.vim
028.192  000.196  000.196: sourcing /snap/nvim/2809/usr/share/nvim/runtime/pack/dist/opt/matchit/plugin/matchit.vim
028.345  000.788  000.592: sourcing /snap/nvim/2809/usr/share/nvim/runtime/plugin/matchit.vim
028.537  000.166  000.166: sourcing /snap/nvim/2809/usr/share/nvim/runtime/plugin/matchparen.vim
028.584  000.020  000.020: sourcing /snap/nvim/2809/usr/share/nvim/runtime/plugin/netrwPlugin.vim
028.767  000.012  000.012: sourcing /home/anon/.local/share/nvim/rplugin.vim
028.776  000.164  000.152: sourcing /snap/nvim/2809/usr/share/nvim/runtime/plugin/rplugin.vim
028.867  000.064  000.064: sourcing /snap/nvim/2809/usr/share/nvim/runtime/plugin/shada.vim
029.208  000.041  000.041: sourcing /snap/nvim/2809/usr/share/nvim/runtime/plugin/spellfile.vim
029.360  000.118  000.118: sourcing /snap/nvim/2809/usr/share/nvim/runtime/plugin/tarPlugin.vim
029.501  000.100  000.100: sourcing /snap/nvim/2809/usr/share/nvim/runtime/plugin/tohtml.vim
029.551  000.020  000.020: sourcing /snap/nvim/2809/usr/share/nvim/runtime/plugin/tutor.vim
029.740  000.159  000.159: sourcing /snap/nvim/2809/usr/share/nvim/runtime/plugin/zipPlugin.vim
033.561  000.090  000.090: require('auto-session.logger')
033.577  000.280  000.190: require('auto-session.lib')
033.664  000.085  000.085: require('auto-session.autocmds')
033.700  002.945  002.580: require('auto-session')
034.440  000.215  000.215: require('telescope._extensions')
034.444  000.656  000.441: require('telescope')
034.618  000.081  000.081: require('auto-session.session-lens.library')
034.719  000.099  000.099: require('auto-session.session-lens.actions')
034.729  000.283  000.104: require('auto-session.session-lens')
034.843  004.954  001.069: sourcing /home/anon/.config/nvim/plugin/packer_compiled.lua
035.318  000.047  000.047: sourcing /snap/nvim/2809/usr/share/nvim/runtime/plugin/editorconfig.lua
035.409  000.060  000.060: sourcing /snap/nvim/2809/usr/share/nvim/runtime/plugin/man.lua
035.539  000.066  000.066: sourcing /snap/nvim/2809/usr/share/nvim/runtime/plugin/nvim.lua
035.560  004.093: loading rtp plugins
036.466  000.071  000.071: require('Comment.config')
037.042  000.279  000.279: require('Comment.ft')
037.050  000.581  000.303: require('Comment.utils')
037.215  000.163  000.163: require('Comment.opfunc')
037.339  000.121  000.121: require('Comment.extra')
037.343  001.070  000.133: require('Comment.api')
037.648  001.422  000.352: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/Comment.nvim/plugin/Comment.lua
038.128  000.356  000.356: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/auto-pairs/plugin/auto-pairs.vim
039.783  000.305  000.305: require('nvim-treesitter.utils')
041.402  001.615  001.615: require('nvim-treesitter.parsers')
043.300  000.179  000.179: require('nvim-treesitter.compat')
044.062  000.482  000.482: require('nvim-treesitter.ts_utils')
044.071  000.767  000.285: require('nvim-treesitter.tsrange')
044.271  000.198  000.198: require('nvim-treesitter.caching')
044.291  001.751  000.606: require('nvim-treesitter.query')
044.314  002.567  000.816: require('nvim-treesitter.configs')
044.320  002.914  000.348: require('nvim-treesitter.info')
044.718  000.396  000.396: require('nvim-treesitter.shell_command_selectors')
044.759  006.023  000.792: require('nvim-treesitter.install')
044.954  000.193  000.193: require('nvim-treesitter.statusline')
045.284  000.328  000.328: require('nvim-treesitter.query_predicates')
045.288  006.754  000.210: require('nvim-treesitter')
045.309  006.837  000.083: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/cellular-automaton.nvim/plugin/cellular-automaton.lua
045.726  000.064  000.064: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/dashboard-nvim/plugin/dashboard.lua
046.082  000.220  000.220: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/hop.nvim/plugin/hop.vim
046.386  000.141  000.141: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/lazygit.nvim/plugin/lazygit.vim
046.670  000.024  000.024: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/nightfox.nvim/plugin/nightfox.vim
047.249  000.216  000.216: require('cmp.utils.api')
047.553  000.164  000.164: require('cmp.types.cmp')
048.158  000.337  000.337: require('cmp.utils.misc')
048.212  000.657  000.320: require('cmp.types.lsp')
048.398  000.182  000.182: require('cmp.types.vim')
048.403  001.151  000.148: require('cmp.types')
048.611  000.206  000.206: require('cmp.utils.highlight')
048.955  000.141  000.141: require('cmp.utils.debug')
048.972  000.359  000.218: require('cmp.utils.autocmd')
049.255  002.391  000.460: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/nvim-cmp/plugin/cmp.lua
052.641  000.394  000.394: require('vim.lsp.log')
053.490  000.815  000.815: require('vim.lsp.protocol')
055.345  000.528  000.528: require('vim.lsp._snippet')
055.602  000.254  000.254: require('vim.highlight')
055.620  002.125  001.344: require('vim.lsp.util')
055.640  003.964  000.629: require('vim.lsp.handlers')
056.238  000.597  000.597: require('vim.lsp.rpc')
056.591  000.350  000.350: require('vim.lsp.sync')
057.159  000.565  000.565: require('vim.lsp.semantic_tokens')
057.768  000.606  000.606: require('vim.lsp.buf')
058.131  000.360  000.360: require('vim.lsp.diagnostic')
058.491  000.357  000.357: require('vim.lsp.codelens')
058.586  008.985  002.187: require('vim.lsp')
059.291  000.698  000.698: require('vim.version')
061.945  012.522  002.838: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/nvim-lspconfig/plugin/lspconfig.lua
062.935  000.530  000.530: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/nvim-treesitter/plugin/nvim-treesitter.lua
063.276  000.082  000.082: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/nvim-web-devicons/plugin/nvim-web-devicons.vim
063.585  000.055  000.055: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/plenary.nvim/plugin/plenary.vim
064.341  000.508  000.508: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/telescope.nvim/plugin/telescope.lua
064.543  000.039  000.039: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/todo-comments.nvim/plugin/todo.vim
064.866  000.131  000.131: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/vim-smoothie/plugin/smoothie.vim
065.433  000.400  000.400: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/vim-surround/plugin/surround.vim
067.212  000.584  000.584: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/vim-vsnip/autoload/vital/vsnip.vim
067.679  000.094  000.094: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/vim-vsnip/autoload/vital/_vsnip/VS/LSP/Position.vim
067.931  000.025  000.025: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/vim-vsnip/autoload/vital/_vsnip.vim
068.253  001.868  001.165: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/vim-vsnip/autoload/vsnip/snippet.vim
068.684  000.133  000.133: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/vim-vsnip/autoload/vital/_vsnip/VS/LSP/TextEdit.vim
069.125  000.080  000.080: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/vim-vsnip/autoload/vital/_vsnip/VS/LSP/Text.vim
069.685  000.141  000.141: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/vim-vsnip/autoload/vital/_vsnip/VS/Vim/Buffer.vim
070.346  000.239  000.239: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/vim-vsnip/autoload/vital/_vsnip/VS/Vim/Option.vim
071.177  000.329  000.329: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/vim-vsnip/autoload/vital/_vsnip/VS/LSP/Diff.vim
071.391  005.252  002.463: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/vim-vsnip/autoload/vsnip/session.vim
071.597  005.692  000.440: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/vim-vsnip/autoload/vsnip.vim
071.903  006.260  000.568: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/vim-vsnip/plugin/vsnip.vim
073.384  000.785  000.785: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/vimwiki/autoload/vimwiki/vars.vim
075.098  000.259  000.259: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/vimwiki/autoload/vimwiki/u.vim
079.450  000.058  000.058: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/vimwiki/autoload/vimwiki/markdown_base.vim
079.733  002.160  002.102: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/vimwiki/autoload/vimwiki/base.vim
080.104  000.153  000.153: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/vimwiki/autoload/vimwiki/path.vim
082.738  010.665  007.308: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/vimwiki/plugin/vimwiki.vim
083.044  004.839: loading packages
084.995  000.269  000.269: require('cmp.utils.char')
085.009  000.529  000.259: require('cmp.utils.str')
085.763  000.151  000.151: require('cmp.utils.buffer')
085.772  000.495  000.344: require('cmp.utils.keymap')
085.776  000.733  000.238: require('cmp.utils.feedkeys')
086.655  000.264  000.264: require('cmp.config.mapping')
086.824  000.166  000.166: require('cmp.utils.cache')
087.356  000.299  000.299: require('cmp.config.compare')
087.362  000.532  000.233: require('cmp.config.default')
087.376  001.272  000.309: require('cmp.config')
087.390  001.612  000.340: require('cmp.utils.async')
087.743  000.150  000.150: require('cmp.utils.pattern')
087.747  000.355  000.205: require('cmp.context')
089.054  000.312  000.312: require('cmp.matcher')
089.061  000.927  000.615: require('cmp.entry')
089.069  001.321  000.394: require('cmp.source')
089.541  000.163  000.163: require('cmp.utils.event')
090.377  000.165  000.165: require('cmp.utils.options')
090.384  000.581  000.416: require('cmp.utils.window')
090.386  000.843  000.261: require('cmp.view.docs_view')
091.036  000.648  000.648: require('cmp.view.custom_entries_view')
091.449  000.409  000.409: require('cmp.view.wildmenu_entries_view')
091.743  000.291  000.291: require('cmp.view.native_entries_view')
092.029  000.283  000.283: require('cmp.view.ghost_text_view')
092.040  002.969  000.332: require('cmp.view')
092.776  008.868  001.349: require('cmp.core')
093.106  000.169  000.169: require('cmp.config.sources')
093.259  000.150  000.150: require('cmp.config.window')
093.327  009.870  000.683: require('cmp')
094.073  000.104  000.104: require('cmp_buffer.timer')
094.079  000.496  000.392: require('cmp_buffer.buffer')
094.084  000.683  000.187: require('cmp_buffer.source')
094.086  000.756  000.073: require('cmp_buffer')
094.113  010.692  000.065: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/cmp-buffer/after/plugin/cmp_buffer.lua
094.693  000.427  000.427: require('cmp_cmdline')
094.717  000.479  000.052: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/cmp-cmdline/after/plugin/cmp_cmdline.lua
095.296  000.192  000.192: require('cmp_nvim_lsp.source')
095.300  000.457  000.265: require('cmp_nvim_lsp')
095.336  000.513  000.056: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/cmp-nvim-lsp/after/plugin/cmp_nvim_lsp.lua
096.145  000.662  000.662: require('cmp_path')
096.176  000.720  000.059: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/cmp-path/after/plugin/cmp_path.lua
096.517  000.170  000.170: require('cmp_vsnip')
096.539  000.213  000.044: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/cmp-vsnip/after/plugin/cmp_vsnip.lua
096.543  000.882: loading after plugins
096.561  000.018: inits 3
098.796  002.235: reading ShaDa
099.092  000.296: opening buffers
100.025  000.932: BufEnter autocommands
100.028  000.004: editing files in windows
3269.309  3169.057  3169.057: sourcing /home/anon/.local/share/nvim/sessions/%home%anon%.config%nvim.vim
4275.127  1006.042: VimEnter autocommands
4280.395  002.047  002.047: require('dashboard.utils')
4280.535  005.226  003.179: require('dashboard')
4307.928  027.575: UIEnter autocommands
4307.939  000.011: before starting main loop
4308.242  000.304: first screen update
4308.246  000.004: --- NVIM STARTED ---


times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines

000.009  000.009: --- NVIM STARTING ---
004.551  004.541: event init
007.934  003.384: early init
008.033  000.099: locale set
008.102  000.069: init first window
008.423  000.321: inits 1
008.434  000.011: window checked
008.437  000.003: parsing arguments
008.930  000.064  000.064: require('vim.shared')
009.055  000.051  000.051: require('vim._meta')
009.057  000.124  000.073: require('vim._editor')
009.058  000.229  000.042: require('vim._init_packages')
009.060  000.394: init lua interpreter
009.663  000.603: expanding arguments
009.742  000.079: inits 2
010.106  000.364: init highlight


times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines

000.010  000.010: --- NVIM STARTING ---
000.129  000.118: event init
000.245  000.116: early init
000.352  000.107: locale set
000.433  000.081: init first window
000.895  000.462: inits 1
000.919  000.024: window checked
000.922  000.003: parsing arguments
001.451  000.072  000.072: require('vim.shared')
001.584  000.051  000.051: require('vim._meta')
001.586  000.130  000.080: require('vim._editor')
001.587  000.246  000.044: require('vim._init_packages')
001.589  000.421: init lua interpreter
001.661  000.072: expanding arguments
001.712  000.051: inits 2
002.074  000.362: init highlight
002.075  000.001: waiting for UI
002.214  000.139: done waiting for UI
002.219  000.005: clear screen
002.372  000.153: init default mappings & autocommands
003.944  000.058  000.058: sourcing /snap/nvim/2809/usr/share/nvim/runtime/ftplugin.vim
004.204  000.033  000.033: sourcing /snap/nvim/2809/usr/share/nvim/runtime/indent.vim
008.995  000.669  000.669: require('plenary.bit')
009.293  000.290  000.290: require('plenary.functional')
009.339  000.028  000.028: require('ffi')
009.356  002.349  001.362: require('plenary.path')
010.131  000.553  000.553: require('plenary.job')
010.136  000.777  000.225: require('harpoon.utils')
010.631  000.008  000.008: require('vim.F')
010.656  000.374  000.365: require('plenary.log')
010.676  000.538  000.164: require('harpoon.dev')
010.808  000.095  000.095: require('vim.inspect')
010.993  006.340  002.580: require('harpoon')
011.005  000.008  000.008: require('vim.keymap')
011.376  000.370  000.370: require('harpoon.mark')
012.881  000.346  000.346: require('plenary.strings')
012.887  000.728  000.382: require('plenary.window.border')
013.083  000.194  000.194: require('plenary.window')
013.276  000.191  000.191: require('plenary.popup.utils')
013.281  001.581  000.468: require('plenary.popup')
013.287  001.891  000.310: require('harpoon.ui')
015.188  000.509  000.509: require('tokyonight.treesitter')
015.195  000.872  000.363: require('tokyonight.util')
016.437  000.280  000.280: require('tokyonight.colors')
016.441  001.244  000.965: require('tokyonight.theme')
016.675  000.233  000.233: require('tokyonight.config')
016.679  002.588  000.239: require('tokyonight')
018.313  001.268  001.268: require('vim.diagnostic')
020.292  000.262  000.262: require('vim.treesitter.language')
020.308  000.849  000.587: require('vim.treesitter.query')
020.582  000.272  000.272: require('vim.treesitter._range')
020.591  001.818  000.698: require('vim.treesitter.languagetree')
020.603  002.278  000.461: require('vim.treesitter')
021.215  000.610  000.610: require('vim.treesitter.highlighter')
022.883  008.815  002.072: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/tokyonight.nvim/colors/tokyonight.lua
022.902  018.596  001.172: sourcing /home/anon/.config/nvim/init.lua
022.925  001.866: sourcing vimrc file(s)
024.277  000.882  000.882: sourcing /snap/nvim/2809/usr/share/nvim/runtime/filetype.lua
024.722  000.105  000.105: sourcing /snap/nvim/2809/usr/share/nvim/runtime/syntax/synload.vim
024.923  000.547  000.442: sourcing /snap/nvim/2809/usr/share/nvim/runtime/syntax/syntax.vim
026.606  000.165  000.165: sourcing /snap/nvim/2809/usr/share/nvim/runtime/plugin/gzip.vim
026.651  000.012  000.012: sourcing /snap/nvim/2809/usr/share/nvim/runtime/plugin/health.vim
027.295  000.197  000.197: sourcing /snap/nvim/2809/usr/share/nvim/runtime/pack/dist/opt/matchit/plugin/matchit.vim
027.440  000.762  000.565: sourcing /snap/nvim/2809/usr/share/nvim/runtime/plugin/matchit.vim
027.629  000.164  000.164: sourcing /snap/nvim/2809/usr/share/nvim/runtime/plugin/matchparen.vim
027.676  000.020  000.020: sourcing /snap/nvim/2809/usr/share/nvim/runtime/plugin/netrwPlugin.vim
027.856  000.011  000.011: sourcing /home/anon/.local/share/nvim/rplugin.vim
027.865  000.160  000.149: sourcing /snap/nvim/2809/usr/share/nvim/runtime/plugin/rplugin.vim
027.954  000.062  000.062: sourcing /snap/nvim/2809/usr/share/nvim/runtime/plugin/shada.vim
028.081  000.040  000.040: sourcing /snap/nvim/2809/usr/share/nvim/runtime/plugin/spellfile.vim
028.245  000.130  000.130: sourcing /snap/nvim/2809/usr/share/nvim/runtime/plugin/tarPlugin.vim
028.379  000.099  000.099: sourcing /snap/nvim/2809/usr/share/nvim/runtime/plugin/tohtml.vim
028.473  000.050  000.050: sourcing /snap/nvim/2809/usr/share/nvim/runtime/plugin/tutor.vim
028.832  000.308  000.308: sourcing /snap/nvim/2809/usr/share/nvim/runtime/plugin/zipPlugin.vim
032.839  000.091  000.091: require('auto-session.logger')
032.863  000.286  000.195: require('auto-session.lib')
032.994  000.127  000.127: require('auto-session.autocmds')
033.049  003.102  002.689: require('auto-session')
033.949  000.218  000.218: require('telescope._extensions')
033.956  000.697  000.478: require('telescope')
034.138  000.082  000.082: require('auto-session.session-lens.library')
034.242  000.101  000.101: require('auto-session.session-lens.actions')
034.282  000.324  000.141: require('auto-session.session-lens')
034.492  005.442  001.319: sourcing /home/anon/.config/nvim/plugin/packer_compiled.lua
034.887  000.047  000.047: sourcing /snap/nvim/2809/usr/share/nvim/runtime/plugin/editorconfig.lua
034.986  000.068  000.068: sourcing /snap/nvim/2809/usr/share/nvim/runtime/plugin/man.lua
035.056  000.043  000.043: sourcing /snap/nvim/2809/usr/share/nvim/runtime/plugin/nvim.lua
035.076  003.148: loading rtp plugins
035.969  000.069  000.069: require('Comment.config')
036.381  000.176  000.176: require('Comment.ft')
036.387  000.415  000.239: require('Comment.utils')
036.533  000.144  000.144: require('Comment.opfunc')
036.631  000.095  000.095: require('Comment.extra')
036.635  000.858  000.135: require('Comment.api')
037.005  001.276  000.417: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/Comment.nvim/plugin/Comment.lua
037.475  000.346  000.346: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/auto-pairs/plugin/auto-pairs.vim
039.056  000.339  000.339: require('nvim-treesitter.utils')
041.329  002.269  002.269: require('nvim-treesitter.parsers')
042.810  000.173  000.173: require('nvim-treesitter.compat')
043.533  000.447  000.447: require('nvim-treesitter.ts_utils')
043.543  000.730  000.283: require('nvim-treesitter.tsrange')
043.735  000.190  000.190: require('nvim-treesitter.caching')
043.759  001.554  000.461: require('nvim-treesitter.query')
043.783  002.122  000.568: require('nvim-treesitter.configs')
043.787  002.452  000.330: require('nvim-treesitter.info')
044.159  000.370  000.370: require('nvim-treesitter.shell_command_selectors')
044.201  006.148  000.718: require('nvim-treesitter.install')
044.396  000.192  000.192: require('nvim-treesitter.statusline')
044.910  000.512  000.512: require('nvim-treesitter.query_predicates')
044.917  007.050  000.198: require('nvim-treesitter')
044.936  007.122  000.072: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/cellular-automaton.nvim/plugin/cellular-automaton.lua
045.345  000.063  000.063: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/dashboard-nvim/plugin/dashboard.lua
045.709  000.230  000.230: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/hop.nvim/plugin/hop.vim
046.008  000.139  000.139: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/lazygit.nvim/plugin/lazygit.vim
046.328  000.023  000.023: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/nightfox.nvim/plugin/nightfox.vim
046.875  000.250  000.250: require('cmp.utils.api')
047.227  000.176  000.176: require('cmp.types.cmp')
047.780  000.297  000.297: require('cmp.utils.misc')
047.799  000.569  000.272: require('cmp.types.lsp')
047.932  000.131  000.131: require('cmp.types.vim')
047.934  001.055  000.179: require('cmp.types')
048.097  000.161  000.161: require('cmp.utils.highlight')
048.548  000.155  000.155: require('cmp.utils.debug')
048.560  000.461  000.306: require('cmp.utils.autocmd')
049.050  002.530  000.603: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/nvim-cmp/plugin/cmp.lua
052.185  000.426  000.426: require('vim.lsp.log')
053.210  000.992  000.992: require('vim.lsp.protocol')
055.046  000.466  000.466: require('vim.lsp._snippet')
055.307  000.258  000.258: require('vim.highlight')
055.324  002.110  001.386: require('vim.lsp.util')
055.343  004.157  000.630: require('vim.lsp.handlers')
056.088  000.743  000.743: require('vim.lsp.rpc')
056.553  000.458  000.458: require('vim.lsp.sync')
057.244  000.686  000.686: require('vim.lsp.semantic_tokens')
057.907  000.659  000.659: require('vim.lsp.buf')
058.253  000.342  000.342: require('vim.lsp.diagnostic')
058.634  000.378  000.378: require('vim.lsp.codelens')
058.723  009.217  001.793: require('vim.lsp')
059.123  000.392  000.392: require('vim.version')
060.694  011.461  001.851: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/nvim-lspconfig/plugin/lspconfig.lua
061.407  000.369  000.369: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/nvim-treesitter/plugin/nvim-treesitter.lua
061.579  000.055  000.055: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/nvim-web-devicons/plugin/nvim-web-devicons.vim
061.803  000.038  000.038: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/plenary.nvim/plugin/plenary.vim
062.367  000.372  000.372: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/telescope.nvim/plugin/telescope.lua
062.511  000.032  000.032: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/todo-comments.nvim/plugin/todo.vim
062.806  000.115  000.115: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/vim-smoothie/plugin/smoothie.vim
063.295  000.339  000.339: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/vim-surround/plugin/surround.vim
064.568  000.243  000.243: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/vim-vsnip/autoload/vital/vsnip.vim
065.008  000.100  000.100: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/vim-vsnip/autoload/vital/_vsnip/VS/LSP/Position.vim
065.243  000.023  000.023: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/vim-vsnip/autoload/vital/_vsnip.vim
065.544  001.460  001.095: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/vim-vsnip/autoload/vsnip/snippet.vim
065.952  000.124  000.124: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/vim-vsnip/autoload/vital/_vsnip/VS/LSP/TextEdit.vim
066.352  000.064  000.064: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/vim-vsnip/autoload/vital/_vsnip/VS/LSP/Text.vim
066.880  000.118  000.118: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/vim-vsnip/autoload/vital/_vsnip/VS/Vim/Buffer.vim
067.326  000.077  000.077: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/vim-vsnip/autoload/vital/_vsnip/VS/Vim/Option.vim
068.036  000.141  000.141: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/vim-vsnip/autoload/vital/_vsnip/VS/LSP/Diff.vim
068.224  004.353  002.367: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/vim-vsnip/autoload/vsnip/session.vim
068.426  004.759  000.406: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/vim-vsnip/autoload/vsnip.vim
068.721  005.270  000.512: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/vim-vsnip/plugin/vsnip.vim
069.847  000.580  000.580: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/vimwiki/autoload/vimwiki/vars.vim
071.387  000.206  000.206: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/vimwiki/autoload/vimwiki/u.vim
076.656  000.106  000.106: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/vimwiki/autoload/vimwiki/markdown_base.vim
077.074  002.925  002.819: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/vimwiki/autoload/vimwiki/base.vim
077.472  000.164  000.164: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/vimwiki/autoload/vimwiki/path.vim
080.351  011.433  007.557: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/vimwiki/plugin/vimwiki.vim
080.666  004.377: loading packages
083.007  000.334  000.334: require('cmp.utils.char')
083.024  000.711  000.377: require('cmp.utils.str')
083.804  000.153  000.153: require('cmp.utils.buffer')
083.814  000.501  000.348: require('cmp.utils.keymap')
083.819  000.753  000.252: require('cmp.utils.feedkeys')
084.936  000.378  000.378: require('cmp.config.mapping')
085.140  000.195  000.195: require('cmp.utils.cache')
085.720  000.351  000.351: require('cmp.config.compare')
085.724  000.580  000.229: require('cmp.config.default')
085.748  001.557  000.404: require('cmp.config')
085.770  001.950  000.393: require('cmp.utils.async')
086.163  000.161  000.161: require('cmp.utils.pattern')
086.169  000.397  000.236: require('cmp.context')
087.677  000.369  000.369: require('cmp.matcher')
087.688  001.042  000.673: require('cmp.entry')
087.704  001.532  000.490: require('cmp.source')
088.274  000.183  000.183: require('cmp.utils.event')
089.242  000.157  000.157: require('cmp.utils.options')
089.251  000.667  000.510: require('cmp.utils.window')
089.254  000.976  000.309: require('cmp.view.docs_view')
089.922  000.666  000.666: require('cmp.view.custom_entries_view')
090.382  000.456  000.456: require('cmp.view.wildmenu_entries_view')
090.705  000.320  000.320: require('cmp.view.native_entries_view')
091.005  000.297  000.297: require('cmp.view.ghost_text_view')
091.021  003.315  000.418: require('cmp.view')
091.642  010.077  001.419: require('cmp.core')
091.923  000.155  000.155: require('cmp.config.sources')
092.078  000.151  000.151: require('cmp.config.window')
092.180  011.091  000.708: require('cmp')
092.845  000.101  000.101: require('cmp_buffer.timer')
092.869  000.435  000.334: require('cmp_buffer.buffer')
092.875  000.619  000.184: require('cmp_buffer.source')
092.877  000.694  000.075: require('cmp_buffer')
092.904  011.850  000.064: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/cmp-buffer/after/plugin/cmp_buffer.lua
093.367  000.314  000.314: require('cmp_cmdline')
093.393  000.367  000.053: sourcing /home/anon/.local/share/nvim/site/pack/packer/start/cmp-cmdline/after/plugin/cmp_cmdline.lua
